device_id,brand,os,usage_type,battery_capacity_wh,cpu_tdp_w,ram_gb,screen_size_inch,refresh_rate_hz,brightness_percent,cpu_usage_percent,gpu_usage_percent,wifi_on,bluetooth_on,temperature_c,battery_age_months,battery_health_percent,battery_life_hours
LAP04178,Acer,Windows,Video,30.0,8.0,16,17.1,75,73,35,70,1,1,41.8,8,96.6,2.05
LAP04179,MSI,Windows,Office,38.8,19.1,16,14.1,60,78,84,30,1,1,41.2,57,81.4,1.78
LAP04180,HP,Linux,Gaming,37.9,29.4,64,14.2,60,25,57,31,1,0,40.0,44,85.3,1.35
LAP04181,Acer,Windows,Video,33.5,30.4,16,15.2,60,24,5,47,1,0,30.2,11,95.6,2.5
LAP04182,Apple,Windows,Office,54.5,40.0,32,15.1,144,20,90,82,1,1,44.2,8,100.0,1.92
LAP04183,Dell,Windows,Browsing,59.7,14.4,8,16.8,90,33,96,16,1,1,42.6,18,96.7,3.93
LAP04184,Apple,Windows,Video,82.2,32.5,16,12.9,75,50,73,60,1,0,39.5,35,89.2,3.45
LAP04185,ASUS,Windows,Coding,56.0,24.2,4,11.6,144,70,72,56,0,1,43.7,32,89.7,2.46
LAP04186,ASUS,Windows,Browsing,30.0,25.5,16,17.3,60,98,69,56,1,1,38.5,12,98.7,1.88
LAP04187,Dell,Windows,Browsing,43.8,19.5,16,13.0,165,38,19,69,1,1,41.5,1,100.0,3.32
LAP04188,Lenovo,macOS,Video,64.2,26.9,8,16.4,60,51,56,88,1,1,47.6,39,89.9,2.66
LAP04189,Lenovo,Windows,Office,53.8,23.3,16,17.0,240,76,42,32,1,1,41.8,56,80.8,1.84
LAP04190,ASUS,macOS,Coding,67.9,20.7,32,16.6,144,50,28,18,1,1,32.0,56,84.1,3.69
LAP04191,ASUS,Windows,Office,47.3,18.7,32,15.7,60,77,27,14,1,1,36.8,43,90.7,3.92
LAP04192,MSI,Windows,Gaming,72.3,29.5,8,16.0,90,45,51,34,0,0,37.0,24,95.5,3.08
LAP04193,HP,Windows,Gaming,58.7,9.0,16,14.3,144,67,11,48,1,1,29.5,12,96.9,3.18
LAP04194,MSI,Linux,Gaming,59.1,22.7,8,12.3,75,60,35,95,1,0,39.5,58,87.4,2.37
LAP04195,MSI,Linux,Browsing,57.2,15.8,16,14.5,60,44,11,35,0,1,36.8,12,99.3,7.57
LAP04196,Lenovo,Windows,Gaming,43.5,23.5,8,14.2,165,66,81,95,1,1,48.2,32,90.5,1.16
LAP04197,Dell,Windows,Office,54.1,23.7,4,13.7,75,73,8,95,1,1,36.8,26,92.4,3.89
LAP04198,Lenovo,Windows,Coding,59.4,35.4,8,15.1,90,76,58,53,1,1,40.6,39,85.6,1.99
LAP04199,HP,Windows,Coding,34.0,32.9,8,12.3,60,91,86,35,1,1,41.3,36,92.4,1.17
LAP04200,Apple,Linux,Browsing,56.2,28.5,16,16.8,60,80,87,52,1,1,44.1,18,94.6,2.97
LAP04201,ASUS,Windows,Gaming,73.2,27.1,8,14.9,144,23,84,59,1,0,48.9,21,90.4,2.0
LAP04202,ASUS,Windows,Browsing,61.5,22.7,16,14.3,60,50,56,97,1,1,43.3,51,83.1,3.18
LAP04203,HP,Linux,Coding,75.5,22.5,64,14.6,240,86,86,73,1,1,51.6,16,91.4,2.54
LAP04204,MSI,macOS,Video,61.1,8.0,16,14.8,120,60,84,43,1,1,40.5,50,89.9,3.7
LAP04205,Dell,Windows,Video,41.5,33.8,16,13.5,165,45,52,32,1,1,40.4,1,98.1,1.72
LAP04206,ASUS,Windows,Browsing,66.9,28.2,16,13.5,60,87,99,43,1,1,48.2,11,100.0,3.55
LAP04207,Acer,Windows,Office,37.9,39.4,4,13.2,60,85,93,54,1,1,41.5,32,84.9,1.28
LAP04208,MSI,Windows,Video,51.9,18.3,8,13.0,60,38,70,73,1,0,45.2,27,90.0,2.83
LAP04209,ASUS,Windows,Office,50.9,40.1,32,13.8,60,44,58,43,1,0,36.4,25,91.0,2.51
LAP04210,Acer,Linux,Office,44.8,22.7,4,14.8,120,66,96,50,1,1,51.1,24,95.0,2.02
LAP04211,HP,Linux,Office,90.7,18.1,32,16.5,144,90,84,98,1,0,51.8,27,91.6,4.04
LAP04212,HP,Windows,Office,53.9,43.5,8,12.8,60,27,58,85,1,0,45.7,30,90.4,2.33
LAP04213,MSI,Windows,Gaming,82.2,29.4,8,16.3,60,22,49,50,1,1,40.0,43,89.6,3.27
LAP04214,ASUS,Windows,Office,60.2,45.1,8,12.7,60,52,44,86,1,0,40.6,30,91.4,2.74
LAP04215,Lenovo,Windows,Coding,42.7,27.0,16,15.1,60,47,39,6,1,1,33.2,26,99.1,2.76
LAP04216,Acer,Windows,Office,48.9,34.7,16,12.9,144,41,28,84,1,1,44.4,50,81.2,2.33
LAP04217,Dell,Windows,Office,54.4,37.3,8,13.2,60,49,39,0,1,1,35.2,43,86.5,3.2
LAP04218,ASUS,Windows,Browsing,49.9,21.6,16,15.4,165,66,98,12,1,1,46.5,58,85.0,2.28
LAP04219,Dell,Windows,Office,50.9,29.2,32,15.4,120,55,41,72,1,1,44.6,0,98.0,2.96
LAP04220,ASUS,Windows,Office,63.6,26.9,16,16.0,144,78,79,47,1,0,42.9,34,94.9,2.67
LAP04221,Lenovo,Windows,Coding,60.5,35.0,8,13.7,60,33,38,83,1,1,40.7,32,88.5,3.14
LAP04222,Lenovo,Windows,Office,65.3,12.2,4,16.4,240,92,28,46,1,1,36.3,0,100.0,3.48
LAP04223,MSI,Windows,Office,77.9,32.2,16,17.2,120,33,97,46,1,0,42.8,8,100.0,3.76
LAP04224,MSI,Windows,Office,47.9,36.0,16,15.3,60,98,8,9,1,1,31.3,32,91.0,3.15
LAP04225,Lenovo,Windows,Browsing,71.7,16.8,32,12.5,60,75,54,25,1,1,38.4,43,85.6,5.31
LAP04226,Apple,Windows,Gaming,75.9,14.4,16,12.3,144,43,98,49,1,0,47.7,52,83.5,2.73
LAP04227,Lenovo,macOS,Coding,74.4,8.0,4,15.2,60,68,82,46,0,1,43.2,36,89.8,5.82
LAP04228,HP,Windows,Browsing,30.0,49.9,8,14.2,60,62,28,43,1,1,39.1,46,87.0,1.8
LAP04229,HP,Windows,Browsing,82.0,16.2,16,13.6,60,22,40,0,1,0,36.5,14,99.0,8.71
LAP04230,Apple,Windows,Gaming,45.5,42.0,8,14.8,60,42,83,62,1,0,47.1,14,96.2,1.31
LAP04231,Acer,Windows,Browsing,30.0,22.5,64,14.5,60,39,39,16,1,1,36.4,48,85.4,2.44
LAP04232,Dell,macOS,Video,81.6,38.2,8,14.8,120,34,33,16,1,1,36.7,28,88.7,3.43
LAP04233,ASUS,Linux,Browsing,62.7,32.0,16,13.8,75,62,40,38,1,1,38.5,40,92.0,3.76
LAP04234,ASUS,Windows,Gaming,63.3,50.2,8,17.3,120,99,72,42,1,1,37.4,20,95.7,1.53
LAP04235,Apple,Windows,Gaming,50.0,42.3,8,13.5,60,90,83,75,1,1,44.7,45,86.3,1.25
LAP04236,HP,Windows,Coding,57.7,27.6,16,14.6,60,52,15,40,1,1,32.3,17,100.0,4.37
LAP04237,MSI,Windows,Browsing,52.9,28.7,16,12.1,60,74,59,14,1,1,42.7,58,84.9,3.17
LAP04238,ASUS,Windows,Office,45.6,33.1,4,13.4,144,60,53,0,0,1,39.2,15,91.7,2.27
LAP04239,HP,Windows,Office,55.3,57.2,8,13.2,60,37,83,57,1,0,45.3,54,88.2,1.62
LAP04240,Acer,Windows,Office,56.7,25.8,16,14.2,144,22,61,53,1,0,42.7,28,90.8,2.85
LAP04241,Dell,Windows,Office,35.2,9.5,16,14.7,60,22,89,95,1,0,52.5,40,88.6,2.53
LAP04242,Acer,Linux,Browsing,55.8,27.9,8,14.4,120,35,91,74,1,1,45.3,26,92.5,2.45
LAP04243,Apple,Windows,Coding,30.0,17.3,16,14.2,120,62,59,4,1,1,41.1,58,82.6,1.41
LAP04244,Lenovo,Windows,Coding,83.8,27.5,8,15.3,60,42,60,61,1,1,47.5,59,84.9,3.6
LAP04245,Lenovo,Windows,Office,53.5,38.8,16,15.4,120,34,78,81,1,1,46.1,14,96.6,2.03
LAP04246,Lenovo,Windows,Browsing,38.9,31.0,16,11.7,60,92,8,81,1,1,35.1,51,85.9,2.86
LAP04247,Acer,Linux,Gaming,62.7,17.9,8,16.5,120,77,29,86,1,0,39.8,52,83.5,2.35
LAP04248,ASUS,Windows,Office,43.8,22.6,16,15.4,144,59,6,70,1,1,39.5,59,82.1,2.43
LAP04249,Dell,Linux,Video,54.6,12.2,8,12.3,60,57,23,45,0,0,38.1,46,86.8,4.26
LAP04250,Lenovo,Windows,Office,61.8,40.3,8,16.3,120,25,92,89,1,1,49.0,8,99.6,2.34
LAP04251,Apple,Linux,Browsing,39.7,34.8,16,16.4,60,65,12,64,1,0,34.0,27,94.6,3.02
LAP04252,Apple,Linux,Office,84.2,11.9,16,12.2,60,25,68,27,1,1,40.5,1,100.0,7.5
LAP04253,Lenovo,Windows,Office,85.7,55.3,16,14.6,60,39,10,83,1,1,38.8,20,96.2,5.12
LAP04254,Lenovo,Windows,Video,47.1,22.4,8,15.4,60,38,88,40,1,1,42.4,10,96.4,1.94
LAP04255,Dell,Linux,Coding,38.2,28.5,16,16.5,60,33,18,22,1,0,32.7,31,88.0,2.39
LAP04256,Lenovo,Windows,Office,47.0,20.9,8,15.7,90,84,74,31,1,1,43.6,21,93.8,2.72
LAP04257,Dell,Windows,Gaming,47.9,30.0,8,14.2,75,48,80,57,1,1,46.0,34,92.3,1.36
LAP04258,Apple,Windows,Office,71.7,26.1,16,13.5,144,50,75,38,1,1,42.2,41,88.5,3.34
LAP04259,Lenovo,Windows,Gaming,47.3,8.2,16,12.9,120,44,61,81,1,0,43.2,40,90.3,2.52
LAP04260,Acer,Windows,Gaming,37.6,39.1,64,13.7,120,90,34,32,1,1,36.4,15,94.0,1.25
LAP04261,MSI,Windows,Browsing,56.5,15.1,16,15.8,60,65,84,57,1,1,47.8,30,94.7,4.18
LAP04262,Acer,Windows,Office,32.6,36.0,8,16.3,60,71,12,88,1,1,40.3,58,81.6,1.9
LAP04263,Apple,Windows,Office,71.0,22.2,32,14.5,165,35,18,31,1,0,35.2,9,95.9,4.41
LAP04264,Dell,Linux,Coding,64.0,25.8,8,16.5,60,30,52,49,1,1,45.1,39,90.9,3.55
LAP04265,Acer,Windows,Coding,46.0,30.8,8,15.6,60,37,88,50,1,1,42.6,35,92.1,1.77
LAP04266,Dell,macOS,Gaming,47.6,26.6,16,17.3,60,75,32,91,0,0,37.7,20,95.5,2.13
LAP04267,Acer,macOS,Video,58.7,33.9,32,12.4,60,75,10,76,1,1,30.2,7,96.8,3.28
LAP04268,Acer,Linux,Browsing,38.5,16.5,16,14.7,165,76,34,18,1,0,37.2,46,89.5,2.59
LAP04269,Dell,macOS,Browsing,43.2,37.4,16,15.3,120,88,8,2,1,1,35.8,41,92.1,3.15
LAP04270,ASUS,Windows,Coding,51.6,12.6,16,17.3,60,85,71,90,1,1,50.2,57,84.6,2.71
LAP04271,Acer,Linux,Browsing,35.2,14.0,16,13.0,165,93,14,16,1,1,31.2,43,86.1,2.32
LAP04272,Lenovo,Windows,Video,48.2,31.9,16,13.6,90,35,31,42,1,1,34.7,46,91.4,2.17
LAP04273,MSI,Windows,Office,38.9,37.6,8,15.1,144,25,86,28,1,1,35.7,32,97.3,1.49
LAP04274,Apple,Linux,Office,76.4,28.4,8,13.3,60,71,49,43,1,0,37.3,39,87.4,4.78
LAP04275,ASUS,Windows,Browsing,48.9,42.9,8,14.7,60,74,79,51,1,1,40.3,21,93.8,2.14
LAP04276,Dell,Linux,Video,40.8,15.0,32,12.7,60,95,39,96,1,1,46.1,29,92.0,2.29
LAP04277,ASUS,Linux,Browsing,65.1,11.0,16,16.7,144,92,17,27,1,0,34.7,22,94.5,5.26
LAP04278,HP,Windows,Video,45.6,35.1,16,17.3,60,68,59,83,1,1,43.9,51,85.7,1.54
LAP04279,HP,Linux,Office,38.5,26.5,4,17.3,144,91,91,33,1,1,41.4,14,94.3,1.49
LAP04280,Acer,Windows,Video,68.3,34.7,8,15.2,60,75,47,79,1,0,37.9,46,82.9,2.4
LAP04281,Acer,Windows,Coding,50.2,12.7,16,15.2,60,60,77,53,0,1,39.6,59,82.3,3.29
LAP04282,Lenovo,Windows,Browsing,67.6,19.7,8,15.0,165,90,72,1,1,1,35.7,42,90.3,3.09
LAP04283,MSI,Windows,Video,54.8,45.9,16,16.2,75,75,47,91,1,1,45.3,53,85.9,1.78
LAP04284,Apple,Windows,Browsing,56.9,22.6,8,16.8,60,82,44,16,1,1,32.4,25,93.0,4.14
LAP04285,ASUS,Windows,Office,63.4,42.1,16,16.0,165,47,35,83,1,1,42.5,15,94.9,2.53
LAP04286,HP,Windows,Browsing,45.5,34.3,16,15.3,75,94,7,17,1,0,41.2,9,96.6,4.23
LAP04287,Acer,Linux,Video,42.8,21.6,16,16.0,60,50,21,27,1,0,33.4,35,89.6,2.64
LAP04288,Apple,Windows,Gaming,73.0,41.9,16,15.0,60,74,84,27,1,0,43.3,27,88.5,1.77
LAP04289,ASUS,Windows,Coding,63.7,28.9,16,13.1,90,71,43,51,1,1,39.4,41,87.0,2.98
LAP04290,Acer,Windows,Coding,54.0,25.2,16,14.2,60,93,70,15,1,0,35.7,25,96.0,2.94
LAP04291,Acer,Linux,Video,66.9,24.0,32,15.3,165,85,73,32,1,1,38.1,30,91.7,2.3
LAP04292,HP,Linux,Browsing,63.1,30.3,16,13.8,60,65,81,84,0,0,45.0,17,92.2,3.06
LAP04293,HP,Windows,Gaming,69.1,11.5,8,13.7,60,23,80,4,1,1,39.8,16,96.8,4.0
LAP04294,Acer,Windows,Browsing,37.9,35.8,16,15.9,60,41,23,44,1,1,42.2,47,88.2,2.74
LAP04295,Dell,Linux,Gaming,54.0,30.3,16,16.0,60,64,26,36,1,1,34.0,51,86.1,2.28
LAP04296,Acer,Windows,Video,71.9,18.1,16,15.4,75,47,12,81,1,1,35.5,31,91.8,4.53
LAP04297,Apple,Windows,Video,80.2,9.8,8,14.3,144,29,72,51,1,1,39.9,59,84.3,3.75
LAP04298,Acer,Windows,Coding,47.0,22.0,8,14.5,60,85,75,63,1,1,47.6,38,90.7,2.18
LAP04299,Lenovo,Windows,Office,57.4,28.0,32,16.0,60,68,90,61,1,1,44.0,55,81.5,2.51
LAP04300,MSI,Linux,Coding,55.3,26.9,32,13.7,144,99,22,4,1,1,38.0,50,85.2,2.68
LAP04301,Lenovo,Windows,Browsing,36.3,26.8,16,13.0,60,92,10,10,1,0,33.0,50,88.4,3.2
LAP04302,Lenovo,Windows,Coding,50.7,33.1,4,15.7,75,70,8,85,0,1,42.5,4,100.0,3.58
LAP04303,Dell,Windows,Coding,31.3,11.2,8,14.8,60,62,45,86,1,1,42.5,41,89.2,1.99
LAP04304,Dell,macOS,Gaming,52.5,24.2,8,16.8,60,25,55,89,1,1,43.2,57,83.1,1.8
LAP04305,Acer,Linux,Coding,39.4,28.6,8,13.5,60,44,16,90,1,0,39.8,54,84.2,2.29
LAP04306,Lenovo,Linux,Browsing,57.5,30.5,8,16.5,60,23,41,2,1,1,39.2,28,91.3,4.06
LAP04307,Dell,Windows,Office,50.4,35.8,16,14.2,60,95,6,50,1,0,35.5,35,88.3,3.5
LAP04308,HP,Windows,Coding,50.1,22.6,4,16.1,60,43,7,59,1,1,37.2,38,89.9,3.98
LAP04309,Acer,macOS,Browsing,78.3,25.6,16,13.2,60,75,49,65,0,1,41.4,49,82.8,5.05
LAP04310,Apple,Windows,Office,56.1,16.1,16,12.8,75,74,89,56,1,1,44.6,10,97.9,3.05
LAP04311,MSI,Linux,Video,83.2,29.7,16,15.5,144,73,43,16,1,1,38.0,32,92.9,3.41
LAP04312,ASUS,Windows,Coding,61.7,14.6,16,14.6,144,22,81,2,0,1,40.6,53,92.0,3.48
LAP04313,Acer,Windows,Coding,67.2,31.9,16,15.2,60,95,58,2,1,1,37.9,3,97.0,3.36
LAP04314,ASUS,Windows,Office,42.0,39.2,16,13.6,60,66,82,39,1,1,39.3,47,90.2,1.66
LAP04315,Lenovo,Linux,Video,44.6,30.6,16,15.5,144,49,98,79,1,1,46.5,54,81.5,1.14
LAP04316,MSI,Linux,Office,55.3,40.4,4,16.8,90,95,22,75,1,1,38.8,32,98.3,2.94
LAP04317,ASUS,Windows,Video,73.2,19.6,4,16.5,144,60,17,62,1,1,33.0,0,99.6,3.91
LAP04318,Lenovo,Windows,Browsing,49.6,10.6,32,14.1,60,74,18,50,1,1,38.4,20,97.0,5.15
LAP04319,HP,macOS,Gaming,33.5,23.1,16,13.2,60,78,45,0,1,1,31.9,16,94.3,1.56
LAP04320,ASUS,Windows,Office,61.0,17.6,32,15.0,144,59,44,50,1,1,37.0,33,92.6,4.1
LAP04321,MSI,Linux,Office,56.0,19.1,16,16.2,144,64,93,3,1,1,42.5,28,88.6,2.46
LAP04322,Acer,Windows,Coding,46.7,8.0,8,12.6,60,41,95,80,1,1,43.7,2,100.0,3.58
LAP04323,Lenovo,Windows,Coding,49.4,27.1,16,15.9,165,34,91,82,1,1,49.5,48,86.2,1.41
LAP04324,Acer,Windows,Browsing,41.9,25.3,16,17.3,60,36,75,3,1,1,35.6,23,93.0,2.67
LAP04325,MSI,Windows,Video,68.9,35.1,16,15.9,165,78,52,46,1,0,41.2,33,92.4,2.16
LAP04326,Dell,Windows,Office,55.3,31.6,16,12.8,60,44,14,38,1,1,33.3,1,97.5,4.23
LAP04327,Lenovo,Windows,Gaming,58.6,22.9,16,13.4,90,62,93,83,1,0,48.2,30,94.7,2.11
LAP04328,ASUS,Windows,Video,46.1,36.0,8,14.0,120,83,58,48,1,1,40.1,39,88.2,1.57
LAP04329,Lenovo,Windows,Office,75.0,35.6,16,14.8,60,70,39,56,1,1,36.9,6,96.5,4.36
LAP04330,Acer,Windows,Video,58.3,19.2,16,15.5,60,80,28,38,1,0,29.4,50,88.4,3.15
LAP04331,HP,Linux,Office,30.0,27.4,16,16.0,60,64,53,67,1,0,38.0,28,89.9,1.82
LAP04332,Lenovo,Windows,Browsing,61.9,43.1,16,14.6,60,22,46,16,1,0,31.7,60,83.8,3.0
LAP04333,ASUS,Windows,Gaming,51.0,28.9,16,15.4,90,55,79,14,1,1,38.7,52,87.4,1.71
LAP04334,Dell,Windows,Coding,52.5,15.1,16,13.5,75,98,88,27,1,1,44.6,50,86.1,2.92
LAP04335,Apple,Windows,Office,69.9,11.5,16,14.0,60,83,78,15,1,1,45.4,10,99.8,6.02
LAP04336,HP,Linux,Office,56.3,8.0,16,16.2,120,47,54,5,1,1,40.3,42,88.8,3.86
LAP04337,Dell,Windows,Office,80.7,8.0,8,15.6,60,64,25,91,1,1,42.7,52,90.4,6.72
LAP04338,Lenovo,Linux,Gaming,56.6,19.2,16,15.8,60,40,32,31,1,1,41.2,24,91.0,2.9
LAP04339,Acer,Windows,Browsing,48.0,22.9,16,13.5,120,46,96,80,1,1,51.4,18,92.9,2.42
LAP04340,MSI,Windows,Office,30.0,13.3,4,14.9,75,95,59,24,1,1,44.5,10,91.5,2.09
LAP04341,Acer,Windows,Office,44.2,16.8,32,15.1,60,54,31,38,1,0,37.4,44,88.2,3.05
LAP04342,ASUS,Linux,Office,50.2,13.6,8,15.5,60,67,72,16,1,1,41.6,34,89.0,3.8
LAP04343,Acer,macOS,Office,77.0,8.0,4,16.4,120,42,88,45,0,1,40.2,32,91.3,5.29
LAP04344,HP,Windows,Browsing,48.1,23.0,16,15.1,60,83,10,78,1,1,33.4,4,98.0,4.1
LAP04345,Acer,Linux,Browsing,79.6,33.0,8,17.2,240,32,62,52,1,1,43.9,34,86.1,2.73
LAP04346,ASUS,Windows,Office,37.8,18.9,16,12.2,144,49,10,50,1,1,31.9,2,97.2,2.85
LAP04347,Apple,macOS,Gaming,43.4,38.6,16,14.6,60,93,64,17,1,1,39.2,30,90.6,1.25
LAP04348,Lenovo,Windows,Browsing,71.9,26.8,8,16.4,144,39,85,19,1,1,47.0,11,100.0,3.18
LAP04349,MSI,Windows,Video,46.1,35.7,32,14.0,60,25,23,86,1,1,39.6,3,98.2,2.5
LAP04350,Lenovo,Windows,Video,71.5,25.4,8,16.2,75,38,65,4,1,0,39.7,31,94.8,3.6
LAP04351,Acer,macOS,Video,42.6,33.1,16,15.1,60,86,21,61,1,1,36.5,49,85.3,1.97
LAP04352,Dell,Linux,Gaming,44.1,8.1,16,17.3,60,93,53,11,1,1,40.2,49,85.5,2.29
LAP04353,Lenovo,macOS,Office,64.6,35.1,16,14.8,144,29,7,80,1,1,39.3,23,96.1,3.77
LAP04354,Apple,Linux,Browsing,42.8,25.1,32,14.8,120,75,38,29,1,1,39.0,50,87.2,2.34
LAP04355,Acer,Windows,Office,50.9,38.2,32,17.3,75,40,66,82,1,1,46.9,35,87.4,1.85
LAP04356,MSI,macOS,Office,60.9,22.0,32,14.5,60,75,64,95,1,1,43.8,1,96.9,3.38
LAP04357,ASUS,macOS,Video,51.2,45.9,8,16.5,165,76,72,15,0,1,47.6,4,93.8,1.47
LAP04358,Apple,Windows,Coding,46.6,31.4,16,15.4,60,21,91,1,1,0,40.3,11,100.0,2.1
LAP04359,Acer,Windows,Gaming,36.9,14.1,32,16.5,60,58,86,75,1,0,45.6,24,91.7,1.58
LAP04360,Apple,Windows,Browsing,76.7,38.5,32,14.5,60,80,38,2,1,1,32.3,40,86.7,5.04
LAP04361,Lenovo,macOS,Gaming,79.5,12.3,32,14.9,165,64,33,7,1,1,34.5,23,90.6,3.55
LAP04362,MSI,Linux,Office,59.9,11.6,32,14.5,60,47,64,36,1,1,41.2,56,81.2,4.3
LAP04363,ASUS,Linux,Office,51.5,40.5,16,12.2,60,37,48,52,1,0,39.4,24,91.5,2.52
LAP04364,Acer,macOS,Office,52.3,29.0,4,14.6,75,33,19,54,1,0,40.5,43,84.2,3.21
LAP04365,HP,Linux,Video,67.5,25.9,8,17.3,144,74,49,87,1,0,43.7,44,87.3,2.05
LAP04366,ASUS,Linux,Office,70.5,19.0,8,14.0,60,78,79,48,1,1,46.1,56,86.3,4.14
LAP04367,HP,Windows,Gaming,46.9,35.0,8,15.2,120,38,13,88,1,1,32.9,44,91.7,1.83
LAP04368,Apple,Windows,Gaming,71.1,21.7,8,16.7,60,60,39,58,1,1,38.6,57,87.8,3.05
LAP04369,Dell,Windows,Gaming,64.2,27.4,4,15.7,120,31,14,59,1,1,38.1,17,94.1,2.75
LAP04370,ASUS,Windows,Browsing,70.9,11.5,8,14.9,120,39,42,88,1,1,39.1,50,89.9,5.28
LAP04371,Apple,Linux,Gaming,31.0,24.3,32,13.7,120,53,33,77,1,1,37.3,19,94.7,1.14
LAP04372,HP,Windows,Video,48.7,27.1,8,17.0,120,55,50,45,1,0,39.6,32,91.8,1.92
LAP04373,Lenovo,Windows,Browsing,52.4,31.4,8,16.6,60,40,74,99,1,1,46.7,28,93.7,2.48
LAP04374,Lenovo,Windows,Browsing,48.0,29.1,16,17.0,144,75,87,62,1,1,43.8,28,90.5,2.18
LAP04375,Dell,Windows,Browsing,83.8,21.0,16,16.8,90,60,94,78,1,1,46.9,21,95.0,4.8
LAP04376,ASUS,Windows,Browsing,48.9,28.4,8,13.0,60,60,77,31,1,1,44.5,11,98.0,2.58
LAP04377,ASUS,Windows,Coding,62.0,36.8,8,14.5,60,62,49,65,1,1,39.9,33,91.0,2.46
LAP04378,ASUS,Windows,Gaming,57.3,8.0,8,15.4,144,91,81,84,1,1,42.5,3,99.5,2.43
LAP04379,Apple,Windows,Office,50.6,23.0,8,13.7,75,57,94,3,0,0,41.4,4,98.5,2.99
LAP04380,MSI,Windows,Coding,44.4,27.5,8,14.1,60,37,57,28,1,1,37.6,51,82.8,1.94
LAP04381,MSI,Windows,Gaming,85.8,13.9,16,15.9,165,27,88,48,1,0,47.4,53,85.7,3.19
LAP04382,Dell,Windows,Office,51.7,36.2,16,15.8,60,85,6,92,1,1,42.8,57,82.4,3.02
LAP04383,ASUS,Windows,Gaming,68.1,32.2,16,17.3,75,39,8,22,1,1,29.6,9,98.9,3.73
LAP04384,Apple,Windows,Coding,54.9,37.0,8,14.0,120,88,75,2,0,1,40.5,21,96.4,2.05
LAP04385,Lenovo,Windows,Coding,48.1,50.9,8,13.7,240,76,23,53,1,1,30.3,56,84.0,1.54
LAP04386,HP,Linux,Office,56.6,29.0,8,17.3,60,37,15,20,1,0,35.5,24,93.6,4.32
LAP04387,Apple,Windows,Coding,59.6,21.6,8,14.7,120,79,87,79,1,1,47.9,0,100.0,2.59
LAP04388,MSI,Windows,Browsing,48.0,36.3,16,12.3,75,21,36,43,1,1,38.1,9,96.0,3.34
LAP04389,MSI,Windows,Video,43.5,17.9,32,15.6,60,61,18,19,0,0,33.6,14,100.0,3.38
LAP04390,Lenovo,Windows,Office,62.1,30.6,4,13.5,165,83,53,98,1,1,41.3,39,88.2,2.71
LAP04391,Lenovo,Windows,Gaming,56.7,37.4,32,14.5,144,63,73,56,1,1,40.7,30,92.5,1.46
LAP04392,HP,Windows,Office,45.2,35.0,32,13.0,144,70,29,68,1,0,36.0,52,86.8,2.3
LAP04393,Lenovo,Windows,Browsing,40.9,41.9,8,16.6,165,84,18,89,1,1,40.0,16,91.3,1.82
LAP04394,Dell,Windows,Coding,60.2,21.7,8,15.6,120,84,43,70,1,0,36.2,11,94.1,2.85
LAP04395,HP,Windows,Browsing,30.0,33.5,8,13.2,75,73,16,51,1,1,31.3,4,97.5,2.15
LAP04396,Lenovo,Linux,Video,51.1,26.1,16,15.3,60,58,53,79,1,1,47.1,37,91.3,2.34
LAP04397,Acer,Windows,Gaming,57.0,28.0,8,15.9,120,27,88,16,1,0,42.4,47,91.2,1.73
LAP04398,Apple,macOS,Video,81.1,28.0,8,14.7,90,86,22,65,0,0,33.4,38,84.8,3.9
LAP04399,Lenovo,Windows,Browsing,55.2,31.5,32,17.3,90,95,5,11,1,1,34.4,50,89.4,3.82
LAP04400,Dell,Windows,Coding,50.5,24.6,8,16.5,90,68,8,57,1,1,32.9,8,94.8,2.95
LAP04401,ASUS,Windows,Coding,59.3,8.0,8,14.3,120,55,16,76,1,1,36.1,50,85.3,3.68
LAP04402,Lenovo,Linux,Video,44.3,26.9,16,14.7,165,26,30,4,1,1,33.9,16,95.9,2.03
LAP04403,MSI,Windows,Browsing,51.7,29.3,32,13.3,144,34,36,79,1,1,36.6,28,92.3,2.84
LAP04404,MSI,Windows,Office,55.4,24.5,8,12.6,60,44,83,91,1,1,49.0,50,83.6,2.77
LAP04405,MSI,Windows,Coding,64.4,30.2,8,13.8,75,76,56,71,1,0,40.6,54,80.8,2.58
LAP04406,ASUS,Windows,Browsing,44.9,23.5,16,14.0,120,57,94,55,1,1,38.1,41,85.8,2.26
LAP04407,MSI,Linux,Office,54.9,21.7,16,16.9,60,56,19,91,1,1,40.6,16,94.6,3.79
LAP04408,Acer,Windows,Office,30.0,41.7,64,13.1,165,35,12,45,1,1,39.0,45,82.1,1.43
LAP04409,Lenovo,Windows,Video,62.8,52.1,8,15.1,60,20,96,71,1,1,51.0,13,94.6,1.56
LAP04410,MSI,Windows,Gaming,51.5,35.6,16,15.3,120,66,34,92,1,1,37.6,19,95.5,1.54
LAP04411,HP,Windows,Coding,83.3,18.1,8,14.0,240,71,58,17,0,1,39.8,54,82.7,3.54
LAP04412,ASUS,Windows,Office,60.3,27.7,32,16.4,120,56,71,43,1,0,40.6,46,86.8,2.55
LAP04413,Acer,Windows,Office,42.0,26.8,8,14.6,120,64,74,42,1,1,43.1,26,91.5,1.99
LAP04414,HP,Windows,Gaming,38.6,33.0,16,14.2,240,33,99,79,1,1,44.1,59,80.9,1.0
